angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type,class
0.524865,246.024794,12.738869,7,0.392,0.028,20.612,15.461,11.941,12.193,12.009,1,EA                            ,ECLIPSING
0.959027,242.762891,7.893806,9,0.628,0.068,23.056,16.625,11.032,11.655,11.2,1,ROT                           ,ROTATIONAL
0.848948,241.798882,8.808846,5,0.781,0.062,23.681,18.118,11.547,12.299,11.693,1,ROT                           ,ROTATIONAL
1.420214,243.543484,4.132572,5,0.492,0.09,23.875,18.401,14.487,14.994,14.674,1,ROT                           ,ROTATIONAL
1.310632,245.871896,12.369926,6,0.305,0.108,21.918,17.994,14.803,14.929,14.806,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.084005,245.87196,12.369914,5,0.36,0.073,21.918,17.994,14.887,14.903,14.69,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.698138,245.928555,12.361412,6,0.584,0.052,23.292,16.535,11.835,12.306,11.938,1,ROT                           ,ROTATIONAL
1.490618,245.936603,12.486991,6,-0.175,0.091,15.121,15.153,16.805,15.654,16.038,1,V1093HER                      ,UNKNOWN
0.991982,246.018886,12.52203,6,0.416,0.038,21.231,16.229,12.564,12.777,12.575,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.866761,242.907431,4.046106,5,0.387,0.048,21.507,17.025,13.378,13.705,13.469,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.683659,246.158708,12.547888,8,0.53,0.029,22.592,16.516,12.076,12.435,12.13,1,ROT                           ,ROTATIONAL
0.787817,242.856868,4.07137,6,0.637,0.076,23.193,19.359,13.859,14.561,14.058,1,BY                            ,ROTATIONAL
0.722864,246.498764,12.449311,6,0.479,0.024,21.529,15.406,10.917,11.213,10.958,1,ROT                           ,ROTATIONAL
1.65316,241.392922,8.77671,6,0.386,0.072,22.395,17.547,14.169,14.346,14.102,1,ROT                           ,ROTATIONAL
0.416968,246.570791,12.528231,6,0.449,0.024,21.737,15.934,11.831,12.072,11.866,1,ROT                           ,ROTATIONAL
0.369938,242.791714,4.13979,6,0.3,0.17,22.073,18.707,15.651,16.029,15.835,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.259728,242.788245,4.189594,7,0.221,0.07,18.552,16.791,14.07,14.127,14.086,1,ROT                           ,ROTATIONAL
0.97638,246.20885,12.683706,6,0.163,0.084,18.024,14.73,11.849,11.696,11.768,1,EA                            ,ECLIPSING
1.218164,246.231331,12.68249,6,0.487,0.053,23.336,16.911,12.41,12.67,12.443,1,EA                            ,ECLIPSING
0.765977,243.398757,4.361643,5,0.479,0.048,23.72,17.773,13.696,14.146,13.857,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.4039,242.729897,9.119386,6,1.067,0.126,17.064,17.479,14.786,16.312,15.296,1,EW                            ,ECLIPSING
0.306619,242.872131,8.565339,7,0.467,0.045,22.636,16.799,12.894,13.32,13.015,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.929705,242.149006,8.240026,8,0.975,0.132,23.331,21.502,14.009,15.233,14.411,1,ROT                           ,ROTATIONAL
0.846045,247.096313,12.368551,5,0.613,0.044,22.563,19.114,13.945,14.496,14.078,1,ROT                           ,ROTATIONAL
1.438245,243.95435,9.160095,9,0.315,0.066,19.135,13.835,10.068,10.284,9.93,1,ROT                           ,ROTATIONAL
0.430689,246.757559,12.447689,6,1.535,0.032,23.383,20.42,8.315,10.577,9.148,1,MISC                          ,UNKNOWN
1.861937,243.24173,8.81184,7,0.269,0.04,17.812,14.321,11.231,11.303,11.212,1,EB                            ,ECLIPSING
1.237673,239.539343,8.879586,5,0.535,0.077,22.813,17.337,13.335,13.815,13.441,1,UG:                           ,CATACLYSMIC
1.225825,246.25944,11.838128,5,0.483,0.236,22.034,17.967,14.273,14.691,14.446,1,RRAB                          ,RR_LYRAE
1.624683,239.400271,8.881984,5,0.628,0.059,23.52,17.702,12.515,13.076,12.649,1,ROT                           ,ROTATIONAL
1.223334,239.392382,8.907219,5,0.506,0.05,21.635,16.035,12.262,12.665,12.366,1,ROT                           ,ROTATIONAL
1.75584,239.189668,8.992461,5,0.737,0.066,23.447,16.772,10.465,11.12,10.601,1,ROT                           ,ROTATIONAL
0.552464,243.820965,9.093767,8,0.709,0.096,22.808,20.29,14.772,15.304,14.812,1,S                             ,UNKNOWN
1.892244,243.492595,8.983199,6,0.424,0.032,19.235,13.864,9.961,10.227,10.012,1,ROT                           ,ROTATIONAL
1.340884,243.40569,9.004295,7,0.582,0.056,21.874,16.459,11.498,11.998,11.587,1,ROT                           ,ROTATIONAL
2.472084,243.447798,9.092719,5,1.129,0.046,21.668,20.593,15.926,16.603,15.965,1,ROT                           ,ROTATIONAL
1.194138,243.612936,9.15116,9,0.455,0.111,22.823,18.439,15.592,15.884,15.617,1,ROT                           ,ROTATIONAL
0.200474,242.928404,8.715541,5,0.822,0.085,21.211,20.838,15.621,16.231,15.662,1,ROT                           ,ROTATIONAL
1.384493,246.980075,12.06634,6,0.148,0.056,18.53,17.26,14.888,14.678,14.737,1,VAR                           ,UNKNOWN
1.518337,246.95476,12.048498,5,0.831,0.034,21.319,20.704,15.466,16.4,15.704,1,ROT                           ,ROTATIONAL
0.906995,242.868336,8.93839,7,0.4,0.056,21.037,16.155,12.427,12.725,12.489,1,ROT                           ,ROTATIONAL
0.622575,243.804052,5.704519,8,0.867,0.071,23.526,20.045,12.937,13.909,13.256,1,E                             ,ECLIPSING
0.451986,243.982242,5.807944,7,0.737,0.107,22.008,20.206,14.399,15.097,14.601,1,ROT                           ,ROTATIONAL
2.015195,245.393374,7.683091,5,0.04,0.083,15.138,14.56,13.028,12.656,12.855,1,RS                            ,ROTATIONAL
0.882242,244.116631,5.891593,7,0.36,0.116,23.099,18.53,15.278,15.578,15.337,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.051711,243.534622,5.768992,5,0.882,0.274,20.462,20.13,14.887,15.889,15.217,1,EW                            ,ECLIPSING
0.8848,240.557544,5.939843,7,0.552,0.051,23.084,17.44,12.554,13.093,12.781,1,RS                            ,ROTATIONAL
1.895918,243.35034,8.508449,7,0.553,0.021,22.153,15.797,11.002,11.522,11.141,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.863003,243.577831,8.70287,11,0.902,0.132,23.693,18.284,10.532,11.379,10.603,1,ROT                           ,ROTATIONAL
0.876446,245.692322,11.642895,6,0.514,0.071,21.858,15.59,10.959,11.298,10.988,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.918393,246.165729,11.557233,6,0.517,0.062,22.649,16.274,11.619,11.986,11.672,1,RS                            ,ROTATIONAL
0.173065,229.936133,4.01408,7,1.619,0.183,23.442,20.556,8.499,10.727,9.314,1,MISC                          ,UNKNOWN
0.273321,229.996768,4.041963,6,0.518,0.064,23.126,16.487,12.462,12.869,12.562,1,BY                            ,ROTATIONAL
1.126817,229.94236,4.188859,5,0.544,0.047,22.411,15.681,11.138,11.579,11.256,1,ROT                           ,ROTATIONAL
0.455912,236.853843,0.56216,6,0.475,0.45,21.437,18.119,14.864,15.448,15.172,1,RRAB                          ,RR_LYRAE
0.716689,243.752287,3.92081,8,0.471,0.068,21.624,16.296,12.526,12.767,12.443,1,EW                            ,ECLIPSING
1.453996,243.998829,4.014322,6,0.416,0.047,20.094,15.789,12.224,12.325,12.073,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.281846,245.190932,5.876089,5,0.6,0.11,20.824,18.669,13.532,14.118,13.637,1,ROT                           ,ROTATIONAL
1.361847,244.15764,4.144761,5,0.359,0.095,20.732,17.233,14.178,14.438,14.211,1,E                             ,ECLIPSING
0.671501,244.00239,5.612567,6,0.039,0.116,18.528,17.838,15.991,15.632,15.779,1,ROT                           ,ROTATIONAL
0.584229,243.916708,5.605418,8,0.19,0.142,17.575,14.466,12.007,11.866,11.825,1,EA                            ,ECLIPSING
0.492421,244.143575,5.59467,8,0.502,0.057,22.875,16.217,12.585,12.915,12.557,1,ROT                           ,ROTATIONAL
0.579966,238.525927,7.427918,5,0.413,0.044,22.539,16.897,13.028,13.38,13.141,1,ROT                           ,ROTATIONAL
0.753383,231.12931,3.603862,5,0.392,0.12,22.268,18.496,15.786,15.904,15.83,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.527793,230.694898,3.615846,5,0.778,0.087,20.384,19.937,15.259,16.049,15.444,1,RS                            ,ROTATIONAL
0.650638,229.660538,3.26518,6,0.605,0.067,23.486,16.467,10.93,11.452,11.119,1,ROT                           ,ROTATIONAL
0.805642,230.050418,3.417656,5,0.388,0.603,21.698,17.313,13.563,13.822,13.627,1,RRAB                          ,RR_LYRAE
1.093509,229.252174,3.57319,6,0.397,0.033,20.753,15.913,12.15,12.325,12.127,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.763171,228.286078,-1.955736,5,0.55,0.039,22.734,16.959,12.434,13.069,12.676,1,RRC                           ,RR_LYRAE
0.596706,238.172167,2.203824,6,0.556,0.032,20.962,15.16,10.322,10.892,10.484,1,ROT                           ,ROTATIONAL
1.155421,238.226101,7.215963,5,0.538,0.068,22.966,15.287,10.729,11.331,10.903,1,ROT                           ,ROTATIONAL
0.7431,242.518833,3.70281,7,0.443,0.055,20.84,16.68,13.024,13.156,12.867,1,EW                            ,ECLIPSING
2.462432,230.563264,2.503067,5,0.467,0.13,19.46,14.392,10.46,10.825,10.554,1,EB/DM                         ,ECLIPSING
0.781892,242.58065,3.877397,9,0.341,0.107,19.525,15.805,12.711,12.705,12.548,1,HADS                          ,DELTA_SCUTI_ETC
0.925807,242.636809,3.894804,8,0.533,0.061,20.117,14.53,10.21,10.522,10.165,1,ROT                           ,ROTATIONAL
0.906951,236.478374,2.025098,5,0.302,0.145,22.139,18.993,16.088,16.398,16.178,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.008463,236.413708,2.026223,7,0.627,0.049,23.19,16.973,11.433,12.127,11.662,1,E                             ,ECLIPSING
0.385311,242.585097,3.903044,8,0.544,0.06,23.049,17.279,13.238,13.568,13.179,1,HADS                          ,DELTA_SCUTI_ETC
1.010379,230.872155,2.840564,5,0.399,0.423,18.643,16.932,14.63,14.991,14.788,1,RRAB                          ,RR_LYRAE
0.543445,237.658425,1.21601,7,0.388,0.085,22.116,17.919,14.39,14.644,14.426,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.569864,231.119452,2.966042,5,1.495,0.059,23.33,20.602,11.69,14.018,12.656,1,ROT                           ,ROTATIONAL
1.545436,242.575192,4.106387,8,0.536,0.054,23.246,16.416,11.863,12.162,11.777,1,VAR                           ,UNKNOWN
0.496601,237.487263,3.508247,7,0.281,0.059,21.23,17.96,15.243,14.907,14.753,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.425959,237.536054,3.547823,8,0.536,0.056,22.419,16.467,11.783,12.052,11.7,1,S                             ,UNKNOWN
0.386308,228.85578,2.779151,7,0.518,0.026,23.306,16.376,11.791,12.232,11.916,1,RRC                           ,RR_LYRAE
0.636631,242.79677,3.573122,7,0.531,0.07,22.802,15.982,11.648,11.924,11.541,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.23524,242.627776,3.623422,6,0.244,0.332,19.547,17.08,14.396,14.284,14.195,1,RRC                           ,RR_LYRAE
1.178073,236.735105,1.614066,7,1.386,0.173,22.438,20.268,11.361,13.43,12.081,1,EA                            ,ECLIPSING
1.347365,236.663146,1.649329,6,0.121,0.073,18.916,18.18,15.667,15.683,15.712,1,ROT                           ,ROTATIONAL
2.208575,229.309471,3.174422,6,0.031,0.044,13.336,13.692,14.277,13.937,14.084,1,                              ,UNKNOWN
0.758115,242.314979,3.752144,6,1.62,0.098,23.15,20.115,7.66,10.78,9.317,1,MISC                          ,UNKNOWN
1.703548,229.065009,-1.732372,5,0.675,0.0,21.491,14.746,8.721,9.735,8.848,1,                              ,UNKNOWN
1.20491,234.630928,2.874892,9,0.454,0.063,20.995,16.673,13.619,13.703,13.478,1,ROT                           ,ROTATIONAL
1.36132,234.317276,2.921751,6,0.529,0.04,21.633,15.196,10.774,11.195,10.883,1,BY                            ,ROTATIONAL
0.720662,244.609925,-1.478666,6,0.4,0.062,21.283,17.663,14.234,14.392,14.207,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.348041,244.467163,-1.51829,5,0.724,0.098,22.799,18.476,12.873,13.638,13.099,1,EW                            ,ECLIPSING
0.94084,228.457989,2.814938,5,0.656,0.03,23.45,16.293,10.484,11.12,10.648,1,RRC                           ,RR_LYRAE
0.379888,226.85088,1.484011,5,1.375,0.074,23.775,21.289,12.201,14.04,12.747,1,ROT                           ,ROTATIONAL
0.797197,234.785585,3.315716,7,0.465,0.052,22.396,17.702,14.085,14.239,13.966,1,ROT                           ,ROTATIONAL
0.569927,244.677245,-1.473376,5,0.512,0.1,22.731,18.495,14.445,14.931,14.544,1,ROT                           ,ROTATIONAL
0.457594,242.814513,3.240891,5,0.278,0.085,20.543,17.389,14.411,14.51,14.429,1,RRAB                          ,RR_LYRAE
0.143573,242.770336,3.318883,7,0.286,0.065,18.948,15.214,12.12,11.981,11.882,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.723667,244.668314,-1.320703,7,0.37,0.233,21.114,17.727,14.098,14.546,14.16,1,RRC                           ,RR_LYRAE
1.383354,229.479446,2.829543,5,0.406,0.104,22.53,18.765,15.382,15.739,15.503,1,EA                            ,ECLIPSING
1.35391,229.512896,2.836392,5,0.492,0.027,19.939,14.694,10.649,10.929,10.627,1,RS                            ,ROTATIONAL
0.626926,242.988817,3.512356,6,0.213,0.198,19.789,16.379,13.356,13.493,13.393,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.941552,242.86996,3.512468,6,0.082,0.067,17.313,16.341,14.069,13.909,13.992,1,VAR                           ,UNKNOWN
0.786818,229.602939,3.032623,5,0.578,0.031,23.298,16.899,11.948,12.348,12.021,1,RRC                           ,RR_LYRAE
2.316573,233.349674,3.643223,5,0.86,0.076,20.612,19.548,14.009,14.753,14.127,1,RRAB                          ,RR_LYRAE
0.712407,240.593653,5.458993,7,0.502,0.046,22.61,16.649,12.298,12.751,12.385,1,ROT                           ,ROTATIONAL
0.922744,242.588404,1.40305,5,0.806,0.085,18.096,18.37,14.227,15.033,14.487,1,RS                            ,ROTATIONAL
0.550639,240.814116,5.440822,6,0.472,0.052,22.146,16.279,11.884,12.258,11.947,1,RRAB                          ,RR_LYRAE
0.254864,227.90702,0.288768,5,0.58,0.058,21.74,15.502,10.857,11.342,10.962,1,RS                            ,ROTATIONAL
0.511912,240.168052,5.38807,6,0.645,0.041,23.656,17.355,12.135,12.497,12.035,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.093112,229.669272,2.744948,5,0.538,0.037,22.407,16.873,12.11,12.457,12.113,1,ROT                           ,ROTATIONAL
1.198341,243.355408,0.676521,10,0.285,0.065,20.552,17.661,14.376,14.499,14.381,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.095866,243.331045,0.678314,11,0.836,0.103,22.563,19.344,13.128,14.072,13.425,1,ROT                           ,ROTATIONAL
1.156119,228.228068,1.188146,5,0.674,0.021,22.521,16.72,10.975,11.609,11.143,1,ROT                           ,ROTATIONAL
0.824316,243.460123,0.497747,11,0.505,0.086,21.113,15.814,11.415,11.886,11.564,1,HADS                          ,DELTA_SCUTI_ETC
1.011078,243.510487,0.581453,9,0.853,0.089,21.239,20.122,13.894,14.851,14.18,1,RS                            ,ROTATIONAL
0.541062,243.703235,0.709227,10,0.438,0.062,21.912,17.437,13.723,14.138,13.86,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.981519,239.943432,5.441295,9,0.581,0.034,21.813,15.595,10.8,11.285,10.894,1,ROT                           ,ROTATIONAL
0.370155,240.164806,5.429229,6,0.461,0.044,21.731,16.131,12.501,12.821,12.525,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.064028,243.438631,0.168059,11,0.478,0.112,21.49,17.858,13.452,13.901,13.572,1,EB                            ,ECLIPSING
1.141375,243.400424,0.302052,12,0.063,0.205,17.049,16.396,14.055,13.832,13.924,1,L                             ,LONG_PERIOD
0.880605,240.252447,5.615823,7,0.074,0.044,16.993,15.67,13.803,13.432,13.658,1,VAR                           ,UNKNOWN
0.605839,49.02687,-11.304632,6,1.428,0.1,22.953,21.045,13.313,15.652,14.322,1,ROT                           ,ROTATIONAL
0.623715,42.160538,-7.951122,11,1.078,0.14,20.166,19.276,13.907,15.066,14.184,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.652755,45.243535,-13.862729,5,1.003,0.071,18.415,18.45,13.465,14.575,13.778,1,ROT                           ,ROTATIONAL
0.687183,48.071163,-15.354757,7,0.542,0.089,22.3,16.515,12.281,12.706,12.362,1,RS                            ,ROTATIONAL
1.119333,44.809363,-13.815792,5,0.484,0.051,20.914,16.104,12.507,12.841,12.588,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.358583,44.545967,-13.565247,6,0.962,0.065,22.695,20.105,12.986,14.119,13.298,1,RS                            ,ROTATIONAL
0.71223,48.980929,-14.715963,9,0.642,0.052,19.584,15.005,9.795,10.36,9.929,1,E                             ,ECLIPSING
1.295356,51.114547,-10.56144,5,0.3,0.057,18.205,15.227,12.247,12.319,12.237,1,ESD|EC                        ,ECLIPSING
0.341046,44.642082,-13.460092,6,0.525,0.04,21.651,14.519,10.077,10.545,10.204,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.827346,44.618594,-13.43979,5,0.43,0.088,23.335,18.031,14.373,14.685,14.376,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.006564,45.127857,-8.840654,7,0.524,0.126,22.833,18.196,14.029,14.34,14.05,1,EW                            ,ECLIPSING
1.09111,44.74373,-13.343756,5,1.347,0.132,22.29,19.179,6.906,9.549,8.345,1,LB:                           ,LONG_PERIOD
0.475345,50.412499,-10.902138,7,0.5,0.037,22.5,17.291,13.608,14.066,13.729,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.845779,50.457058,-10.87171,7,0.845,0.078,20.731,17.251,11.014,11.948,11.289,1,ROT                           ,ROTATIONAL
0.256518,44.148231,-13.208034,5,0.552,0.039,23.37,17.097,12.824,13.273,12.915,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.546704,43.649842,-13.258768,5,0.368,0.536,21.663,16.963,13.178,13.438,13.267,1,RRAB                          ,RR_LYRAE
0.922723,47.414301,-15.176976,5,0.657,0.081,23.889,16.756,11.417,11.999,11.532,1,E                             ,ECLIPSING
0.446097,41.674598,-7.629972,8,1.125,0.122,23.72,22.04,13.994,15.264,14.167,1,ROT                           ,ROTATIONAL
1.268087,45.088641,-13.395174,5,1.502,0.037,23.43,22.087,11.568,13.808,12.426,1,ROT                           ,ROTATIONAL
0.688042,47.958133,-14.902056,5,0.703,0.118,22.216,18.251,13.85,14.517,13.993,1,EW                            ,ECLIPSING
0.548161,47.977804,-14.861074,5,0.544,0.07,22.684,16.99,13.069,13.518,13.169,1,RS                            ,ROTATIONAL
0.435944,50.457958,-11.248261,5,0.426,0.048,19.341,14.985,11.159,11.491,11.227,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.110163,49.386909,-15.085768,12,0.987,0.086,21.353,17.915,10.139,11.326,10.466,1,RS                            ,ROTATIONAL
0.734703,51.397694,-11.020093,6,0.396,0.048,21.676,17.63,14.284,14.545,14.305,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.091127,51.67004,-10.754154,6,0.398,0.011,18.484,14.51,10.99,11.331,11.116,1,EB                            ,ECLIPSING
0.789464,50.809908,-5.374983,5,0.442,0.023,20.446,15.865,12.202,12.586,12.327,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.082642,48.053885,-11.922862,5,0.743,0.086,20.589,18.341,12.746,13.392,12.86,1,ROT                           ,ROTATIONAL
0.868977,50.166017,-5.502238,6,0.738,0.053,22.19,16.341,10.478,11.154,10.623,1,ROT                           ,ROTATIONAL
0.413761,47.11218,-16.151989,7,0.713,0.214,23.145,18.418,12.9,13.558,13.058,1,EW/RS                         ,ECLIPSING
1.078849,47.339296,-15.88993,7,0.598,0.061,23.678,16.585,11.895,12.401,12.001,1,RS                            ,ROTATIONAL
1.048544,38.580323,-23.581484,5,1.381,0.044,23.926,20.686,10.48,12.411,11.123,1,YSO                           ,UNKNOWN
