angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type
0.772331,45.535299,-16.728583,5,0.623,0.091,23.746,16.577,11.303,11.901,11.421,1,ROT                           
0.286137,40.968335,-7.866362,10,0.466,0.096,20.846,15.03,11.037,11.174,10.929,0,
0.163553,45.386929,-16.671266,5,0.518,0.099,22.866,15.931,11.484,11.945,11.563,0,
0.375011,43.620695,-14.526329,11,0.59,0.036,22.243,15.939,11.795,11.805,11.415,0,
0.57025,44.255807,-15.048398,10,1.193,0.15,20.543,19.322,13.648,14.826,13.897,0,
0.967132,44.269338,-15.01304,10,1.106,0.18,21.871,20.404,14.61,15.734,14.84,0,
0.68055,40.866638,-7.784725,11,0.427,0.123,22.37,15.778,12.485,12.057,11.874,0,
1.053298,44.450184,-14.88703,7,1.083,0.423,18.969,18.423,14.778,15.988,15.189,0,
1.735176,41.165665,-7.706772,8,0.981,0.119,23.157,22.283,14.795,15.869,15.08,0,
0.936795,44.60951,-14.815682,6,0.453,0.024,20.944,16.479,12.911,13.178,12.982,1,DSCT|GDOR|SXPHE               
0.182086,49.421586,-8.134648,5,0.692,0.044,23.167,20.365,15.371,15.883,15.413,1,RS                            
0.169535,43.542327,-8.493423,7,0.474,0.053,20.994,15.317,11.357,11.799,11.463,1,RRAB                          
0.724031,46.438963,-16.842014,8,0.653,0.101,22.83,15.809,9.694,10.373,9.896,0,
0.412927,49.459677,-8.080479,6,0.63,0.052,22.869,16.452,11.634,12.136,11.722,0,
0.698071,48.386294,-6.611925,5,0.56,0.037,21.354,14.934,10.041,10.533,10.139,0,
1.123119,41.129023,-7.492422,9,0.482,0.088,22.772,16.925,13.141,13.3,12.944,1,DSCT|GDOR|SXPHE               
0.290897,48.319199,-6.592778,5,0.495,0.036,21.09,15.53,11.708,12.131,11.827,0,
0.992597,40.420595,-8.061447,8,0.939,0.03,23.937,18.646,11.119,12.102,11.34,0,
0.808714,49.392001,-8.009357,5,0.475,0.028,19.709,14.232,9.663,10.118,9.757,0,
1.820682,40.330373,-7.975325,9,0.097,0.099,17.368,16.815,15.312,15.044,15.193,1,EW                            
0.84515,47.229316,-17.031109,8,0.616,0.018,22.671,16.028,10.972,11.503,11.063,1,ROT                           
0.366277,51.618884,-7.067152,6,0.407,0.06,20.16,15.7,12.224,12.514,12.278,0,
1.605533,51.572385,-6.995571,6,0.224,0.067,12.546,13.84,12.599,12.645,12.598,0,
1.433721,51.024816,-7.415716,5,0.473,0.055,19.477,14.383,10.27,10.64,10.352,0,
0.66889,50.97879,-7.350306,5,0.671,0.059,22.833,16.717,11.811,12.478,11.981,1,EA                            
0.68635,42.830721,-10.07449,6,0.433,0.037,19.748,15.125,11.485,11.803,11.548,0,
0.777992,44.585027,-10.195474,6,0.609,0.033,22.937,16.444,11.874,12.356,11.966,0,
1.062801,38.944589,-8.08713,6,0.776,0.102,23.264,20.227,14.466,15.193,14.636,0,
0.392354,43.044075,-9.784371,5,0.589,0.05,24.137,18.453,13.643,14.152,13.726,0,
1.351316,50.945778,-7.204321,5,0.232,0.0,16.981,13.239,9.055,9.209,9.101,0,
0.529905,50.944388,-7.121379,5,0.586,0.036,22.737,16.314,11.829,12.33,11.928,0,
0.453864,46.585491,-17.020695,8,0.377,0.035,18.089,14.01,10.643,10.848,10.661,0,
0.648325,39.407752,-8.241818,5,0.642,0.033,23.688,16.907,11.951,12.521,12.104,0,
0.874974,45.064135,-9.92227,7,0.583,0.052,23.128,18.053,13.566,14.067,13.67,0,
0.824401,44.789596,-9.970351,6,0.542,0.036,20.735,15.216,11.044,11.423,11.097,0,
1.063375,46.818174,-16.808917,8,0.663,0.027,23.453,17.335,12.115,12.691,12.215,0,
0.914204,39.510707,-8.071643,6,0.834,0.302,18.292,17.835,15.102,16.136,15.41,0,
0.720338,43.368002,-9.691951,6,0.386,0.058,20.605,16.687,13.493,13.741,13.503,1,E                             
0.991655,39.429731,-8.079379,9,0.25,0.675,19.329,17.372,14.691,14.91,14.808,1,RRAB                          
0.78974,44.966795,-9.793252,9,1.068,0.059,21.669,19.107,11.677,12.922,12.004,1,ROT                           
1.067025,39.053939,-8.059266,10,0.543,0.073,23.462,17.005,12.354,12.787,12.416,0,
1.040981,39.178529,-7.988676,8,0.51,0.072,23.0,16.156,12.013,12.447,12.107,0,
0.955705,50.705252,-14.323377,10,0.406,0.064,18.912,14.525,10.884,11.147,10.924,0,
1.321682,39.196661,-7.971271,6,0.543,0.067,23.96,17.465,12.588,13.097,12.709,0,
0.878019,43.051627,-9.671161,7,0.732,0.066,19.297,18.019,12.302,13.008,12.452,0,
2.129543,47.165058,-16.730632,8,0.494,0.023,21.256,15.647,11.745,12.099,11.794,0,
0.293313,50.86505,-14.220632,7,0.76,0.043,21.042,14.015,7.439,8.101,7.61,0,
0.160156,51.13359,-6.945057,6,0.484,0.075,19.937,14.466,10.414,10.798,10.496,0,
1.188397,39.360486,-7.882847,11,0.458,0.331,23.302,16.945,13.202,13.553,13.265,0,
0.464015,50.666281,-14.183614,10,0.523,0.073,23.134,16.641,12.18,12.604,12.252,0,
0.507646,39.375936,-7.860151,11,0.573,0.314,22.346,15.483,10.754,11.005,10.641,0,
0.64648,50.838362,-14.080729,11,0.516,0.055,21.022,15.038,11.105,11.531,11.211,1,ROT                           
0.637485,50.480196,-14.22492,10,0.535,0.067,23.284,16.773,11.971,12.402,12.044,0,
2.007905,39.848867,-7.891394,11,0.449,0.32,20.566,15.162,11.558,11.702,11.432,0,
1.313064,39.721393,-7.841912,11,0.57,0.309,23.258,16.55,11.754,12.019,11.655,0,
0.419011,50.622229,-14.099246,8,0.833,0.068,24.226,19.397,12.74,13.561,12.928,0,
0.908472,50.654998,-14.075207,10,0.51,0.083,22.357,16.317,12.008,12.456,12.111,0,
1.153227,47.055398,-16.492428,8,0.48,0.033,20.44,14.512,10.567,10.908,10.633,0,
1.365259,39.605509,-7.770606,11,0.562,0.319,22.025,15.849,11.614,11.855,11.491,0,
0.281444,51.024671,-14.088632,10,0.52,0.054,21.932,16.238,12.292,12.718,12.372,0,
0.08845,51.010242,-14.007831,10,0.625,0.053,22.564,16.222,10.968,11.495,11.081,0,
1.129716,39.817158,-7.596376,11,0.412,0.282,22.638,18.045,14.954,15.159,14.932,0,
0.475773,45.916279,-17.373298,9,0.577,0.064,23.611,17.098,12.145,12.674,12.245,0,
1.329059,52.083227,-6.795137,6,0.507,0.097,20.824,14.604,9.661,10.203,9.919,0,
1.077337,38.881017,-7.93923,9,0.557,0.086,24.078,16.528,11.469,11.969,11.567,0,
0.697336,43.440947,-15.556544,10,0.659,0.035,23.969,17.075,12.021,12.093,11.665,0,
1.59905,50.743829,-13.871534,5,0.797,0.0,18.728,18.229,15.371,16.576,15.808,0,
0.37304,52.534423,-6.724106,8,0.461,0.07,21.542,16.533,12.281,12.654,12.372,0,
0.64718,52.353453,-6.715474,7,0.565,0.126,21.102,14.855,10.65,11.099,10.767,0,
2.126163,38.865788,-7.748111,9,0.301,0.335,17.271,13.73,10.292,10.449,10.31,1,ELL+DSCT                      
1.394422,38.793882,-7.708189,9,-0.003,0.352,17.626,17.147,15.939,15.406,15.595,0,
1.228059,52.532293,-6.658829,6,0.543,0.044,22.605,15.476,10.624,11.137,10.75,0,
1.13721,43.387577,-15.450832,8,0.353,0.036,20.584,17.563,15.098,15.113,15.005,1,DSCT|GDOR|SXPHE               
1.342328,52.627915,-6.591068,5,0.582,0.05,22.557,15.619,10.451,11.038,10.643,0,
1.195256,43.337553,-15.454819,10,0.695,0.034,23.56,17.521,12.022,12.389,11.916,0,
1.593975,38.887168,-7.640928,10,0.515,0.334,22.705,15.753,11.351,11.787,11.447,0,
0.96354,43.416968,-15.35185,10,0.823,0.042,22.853,20.055,13.757,14.252,13.676,0,
1.31413,52.518241,-6.497983,7,0.654,0.066,23.249,17.496,11.815,12.512,12.017,0,
0.350643,46.168142,-17.080452,8,0.586,0.048,23.318,16.9,12.307,12.798,12.396,0,
1.306806,42.753139,-15.502182,11,0.589,0.145,22.54,15.513,9.874,10.188,9.698,0,
1.126138,42.722953,-15.446897,9,0.527,0.061,22.777,17.712,13.849,14.133,13.801,0,
0.61657,39.679438,-8.140493,8,0.527,0.039,22.348,15.446,11.18,11.62,11.263,0,
1.391892,42.731753,-15.379569,8,0.449,0.024,22.707,15.383,9.087,9.941,9.447,0,
0.829534,43.329636,-9.831545,6,0.568,0.048,22.331,16.044,11.975,12.513,12.091,0,
0.742434,44.571509,-10.484732,6,0.666,0.064,23.148,15.803,10.08,10.533,10.121,0,
2.106104,44.547729,-10.446375,6,0.424,0.03,20.247,14.17,9.693,9.96,9.745,0,
0.68283,46.097056,-17.333532,5,0.546,0.045,23.514,18.114,13.994,14.438,14.057,0,
2.052673,40.208395,-7.975843,5,0.687,0.439,18.163,17.83,15.437,16.172,15.549,0,
0.832406,46.433725,-17.501135,8,0.497,0.043,20.405,14.706,10.416,10.835,10.492,0,
0.786356,46.456067,-17.494531,8,0.568,0.047,20.439,17.159,12.76,13.228,12.829,0,
0.642887,52.531105,-6.906133,6,0.557,0.072,22.101,15.674,10.976,11.499,11.092,1,ROT                           
0.299904,44.408687,-9.974979,5,0.655,0.04,23.22,16.994,12.127,12.651,12.219,0,
1.972434,44.20866,-10.413216,6,0.613,0.028,22.175,15.109,9.705,10.257,9.814,0,
0.475989,44.501503,-9.912808,6,0.599,0.04,22.107,15.588,11.122,11.6,11.222,0,
0.757353,44.350666,-9.921321,6,0.586,0.041,22.481,16.086,11.746,12.212,11.838,0,
0.966396,44.368329,-10.279022,6,0.424,0.056,20.16,13.912,9.893,10.209,9.951,0,
2.664817,39.983779,-7.975133,9,0.409,0.322,20.294,14.172,10.71,10.694,10.304,0,
0.992816,44.216187,-9.908535,6,0.541,0.038,20.137,15.078,11.027,11.404,11.089,1,DSCT|GDOR|SXPHE               
0.652178,45.134932,-10.680423,6,0.552,0.074,23.799,18.493,14.588,15.008,14.716,0,
0.644287,43.976029,-9.914542,5,0.672,0.052,23.481,17.08,11.906,12.444,12.001,0,
1.492566,38.657455,-8.787648,5,0.57,0.049,15.406,15.295,13.623,14.496,14.052,1,YSO                           
1.2232,44.370644,-9.661479,5,0.469,0.04,19.012,14.756,11.046,11.295,11.06,0,
1.023237,51.35796,-7.65965,6,0.526,0.035,22.202,16.485,12.453,12.893,12.552,0,
1.022082,51.452052,-7.642164,6,0.555,0.051,23.437,16.817,12.449,12.952,12.585,0,
1.119446,51.246792,-7.679077,5,0.608,0.034,23.067,16.472,11.697,12.246,11.841,0,
0.636179,38.459664,-8.750813,5,0.722,0.037,23.434,18.903,12.655,13.404,12.869,0,
0.786993,45.079546,-10.553847,12,0.884,0.046,23.164,17.638,10.645,11.487,10.851,1,ROT                           
0.463372,45.066368,-10.529531,6,0.953,0.086,19.526,18.626,15.224,16.39,15.629,1,ROT                           
1.11121,38.581885,-8.716115,6,0.459,0.046,20.902,15.564,11.899,12.317,12.049,0,
0.932204,44.581953,-9.769683,6,0.768,0.061,22.026,16.898,11.282,11.989,11.436,0,
1.043687,47.145364,-17.516943,8,0.598,0.017,23.855,16.429,11.617,12.125,11.715,0,
0.363918,51.600062,-7.539088,6,1.044,0.05,21.153,17.988,10.23,11.372,10.533,0,
0.537991,51.61746,-7.510929,6,0.586,0.038,21.909,15.859,10.665,11.224,10.829,0,
0.610446,38.540852,-8.576154,5,0.801,0.047,23.71,19.855,13.038,13.909,13.298,0,
1.067909,47.225528,-17.409407,8,0.68,0.023,23.657,16.479,10.972,11.588,11.092,0,
0.499171,44.862196,-10.530205,6,0.958,0.069,23.791,17.174,10.001,10.797,10.129,0,
1.055052,45.387663,-10.425551,7,1.122,0.076,22.255,19.715,11.589,12.948,11.964,1,ROT                           
0.725596,51.304883,-7.30187,5,0.592,0.05,23.007,16.648,12.129,12.675,12.268,0,
0.350704,45.315879,-10.330767,8,0.674,0.065,22.175,14.598,9.144,9.726,9.276,0,
0.890446,44.129347,-9.717149,6,0.725,0.041,23.011,17.402,11.924,12.545,12.063,0,
0.547963,51.768433,-7.310867,5,0.453,0.048,21.952,16.742,12.92,13.318,13.001,1,DSCT|GDOR|SXPHE               
0.464081,45.647042,-10.237055,7,0.607,0.045,22.968,17.745,13.251,13.758,13.352,0,
0.495289,45.482826,-10.21419,8,0.835,0.029,19.503,18.571,12.802,13.65,13.023,0,
0.283423,45.220614,-10.277942,8,0.54,0.046,20.903,15.269,11.365,11.818,11.478,0,
0.874921,38.371488,-8.554253,5,0.445,0.038,22.021,16.972,14.055,14.472,14.146,0,
1.379136,47.400776,-17.013899,8,0.379,0.016,19.702,15.64,12.514,12.705,12.509,1,DSCT|GDOR|SXPHE               
0.324955,51.529023,-7.270953,6,0.543,0.054,23.122,16.771,12.249,12.753,12.387,0,
1.873558,38.163492,-8.486057,6,0.63,0.052,22.43,15.462,10.047,10.682,10.203,0,
1.190895,45.226042,-10.035595,5,0.706,0.05,19.019,13.553,7.461,8.047,7.588,0,
0.844579,51.65945,-7.078524,5,0.558,0.051,22.827,15.594,10.728,11.283,10.894,0,
1.106908,44.713901,-17.242777,5,0.475,0.061,22.872,17.292,13.618,13.953,13.661,1,DSCT|GDOR|SXPHE               
0.106066,44.250758,-11.301442,6,0.554,0.03,23.216,16.541,12.386,12.871,12.495,0,
1.036866,43.844441,-10.484223,6,0.646,0.03,22.713,16.198,10.861,11.369,10.963,0,
0.105833,51.996045,-7.340466,5,0.511,0.052,21.625,15.583,11.204,11.642,11.302,0,
1.281425,43.802148,-10.453422,7,0.695,0.027,23.272,17.565,11.914,12.593,12.105,0,
1.215802,51.331764,-9.544523,7,0.547,0.02,20.318,15.292,10.678,11.113,10.796,0,
0.680988,44.474537,-11.236023,6,0.502,0.023,23.264,16.942,12.98,13.405,13.082,0,
0.729926,42.984272,-15.816819,11,0.52,0.069,21.895,15.128,10.801,10.874,10.537,0,
2.854007,42.813258,-15.903989,6,0.955,0.062,23.087,21.462,13.669,14.796,14.035,0,
1.715676,42.91784,-15.808384,7,0.043,0.058,17.487,16.907,15.607,15.267,15.472,0,
0.2869,43.361018,-15.908064,10,0.596,0.057,22.886,15.45,10.788,10.827,10.446,0,
0.537099,46.594963,-17.978206,5,1.105,0.032,21.948,18.252,10.389,11.742,10.666,0,
1.108169,44.006673,-11.133055,5,0.372,0.063,20.555,15.782,12.264,12.511,12.305,0,
0.544467,46.467681,-17.902931,7,0.631,0.037,23.582,16.446,11.124,11.813,11.201,0,
1.450868,44.003043,-11.095971,5,0.692,0.033,22.766,16.969,11.108,11.739,11.277,0,
0.822536,44.246262,-11.007194,6,0.521,0.019,22.743,16.014,11.49,11.908,11.583,1,ROT                           
0.433369,46.289471,-17.893256,5,0.658,0.03,23.959,17.55,12.462,13.128,12.537,0,
1.686613,43.129333,-15.810226,8,1.43,0.078,22.742,20.712,13.186,15.018,13.703,0,
0.462654,46.470812,-17.813566,7,1.077,0.039,23.483,18.009,9.198,10.307,9.499,0,
0.806321,43.074698,-15.709717,8,1.108,0.158,19.92,18.998,13.857,15.079,14.198,0,
0.896757,43.151964,-15.704287,8,0.592,0.043,23.172,16.873,12.176,12.118,11.759,0,
0.809825,46.344346,-17.837947,10,0.663,0.02,23.591,17.446,12.166,12.839,12.254,0,
1.109717,42.918354,-15.714248,9,0.499,0.039,22.76,17.165,14.233,14.47,14.163,0,
1.707115,44.732278,-10.949215,6,0.609,0.015,21.271,14.106,8.984,9.407,9.102,0,
0.397585,46.425562,-17.800208,11,0.59,0.025,23.75,17.124,12.901,13.49,12.968,0,
0.75911,43.8828,-10.21554,6,0.62,0.044,23.376,17.113,12.212,12.705,12.322,0,
0.795514,44.556157,-10.951348,7,0.53,0.042,20.99,15.689,11.52,11.956,11.604,1,DSCT|GDOR|SXPHE               
0.862197,46.45803,-17.72978,12,0.566,0.013,22.507,16.063,11.75,12.388,11.823,0,
0.884653,43.624983,-10.216337,7,0.537,0.042,23.229,17.226,12.737,13.232,12.864,0,
0.77741,46.35333,-17.666106,12,0.649,0.021,23.103,17.568,12.285,12.915,12.353,0,
1.402145,46.428263,-17.627514,11,0.669,0.046,23.291,18.195,13.155,13.765,13.295,1,VAR                           
0.545417,44.922989,-10.817976,5,0.129,0.12,20.057,18.949,16.388,16.475,16.495,0,
0.790325,44.986939,-10.809419,6,1.07,0.066,20.75,19.508,14.912,16.319,15.406,0,
0.87639,43.255461,-15.538211,10,1.134,0.082,23.54,20.929,13.568,14.703,13.697,1,RS                            
0.50788,44.888907,-10.784119,9,0.618,0.039,23.473,16.775,12.138,12.672,12.28,0,
0.607655,46.754584,-17.673977,10,0.541,0.033,22.911,16.708,12.732,13.369,12.809,0,
0.729863,42.808915,-15.761241,10,0.552,0.04,22.543,16.191,11.931,11.892,11.57,0,
0.264317,44.475116,-10.798476,7,0.65,0.056,23.26,16.263,11.125,11.672,11.238,0,
1.098939,44.453364,-10.731136,6,0.545,0.037,21.312,15.429,10.973,11.365,11.054,0,
0.436436,43.413468,-10.311862,6,0.527,0.047,23.317,16.958,12.654,13.107,12.759,0,
0.272925,44.708733,-10.726764,6,0.671,0.033,23.181,16.495,11.654,12.286,11.828,0,
1.334794,43.519029,-10.145326,6,0.471,0.059,20.736,15.217,11.211,11.587,11.265,1,DSCT|GDOR|SXPHE               
1.361933,43.916229,-11.039049,5,0.465,0.015,22.491,16.298,12.411,12.777,12.535,0,
1.299444,42.541579,-15.559466,7,0.408,0.101,21.96,17.83,15.279,15.218,15.132,1,DSCT|GDOR|SXPHE               
1.497348,44.150903,-10.92179,6,0.56,0.016,23.321,17.38,12.424,12.911,12.55,0,
1.853813,46.734933,-17.295259,8,0.56,0.026,22.789,16.647,12.376,12.837,12.451,0,
0.981783,43.312022,-10.124133,6,0.573,0.041,22.712,15.762,10.91,11.406,10.998,1,RRAB                          
1.011383,42.948325,-15.630141,5,0.99,0.073,20.63,20.213,15.567,16.834,15.984,1,ROT                           
0.812762,46.021494,-17.761964,11,0.738,0.02,23.19,16.501,10.875,11.562,11.027,1,EA/DM                         
2.679518,45.999969,-17.737799,6,0.371,0.127,16.043,12.188,8.324,8.516,8.368,1,EA/DM                         
0.80507,43.293028,-9.96223,6,0.804,0.053,22.994,17.253,10.635,11.464,10.829,0,
1.24091,46.201471,-17.657254,10,0.455,0.04,21.309,15.872,12.172,12.498,12.204,0,
1.181668,43.705738,-10.865306,8,0.514,0.122,23.698,16.213,11.279,11.819,11.418,0,
1.150247,43.639772,-10.028312,7,0.448,0.075,14.296,14.084,13.144,13.513,13.224,0,
1.067902,42.80137,-15.490373,10,0.615,0.035,23.132,16.472,11.551,11.577,11.171,0,
1.498969,46.216704,-17.562629,7,0.404,0.071,18.444,13.893,9.95,10.223,10.003,1,ROT                           
0.699373,43.047421,-15.479514,9,0.473,0.047,23.12,17.944,14.819,15.207,14.917,0,
0.450317,52.376338,-7.170514,5,0.687,0.082,22.444,16.596,10.664,11.345,10.805,1,ROT                           
0.859179,42.970497,-15.472303,11,0.576,0.034,23.688,16.736,12.379,12.466,12.097,0,
1.307958,46.235538,-17.43272,8,0.75,0.043,23.551,17.189,10.861,11.565,11.017,0,
0.74655,43.089192,-15.363802,10,0.535,0.026,23.698,17.325,13.532,13.413,13.089,0,
0.69003,47.798412,-12.206759,6,1.292,0.156,22.491,21.521,15.038,16.352,15.423,0,
0.243573,50.627889,-7.249953,5,0.522,0.034,22.0,16.459,12.46,12.893,12.551,0,
0.539901,42.989453,-6.627416,15,0.744,0.047,23.402,17.379,11.554,11.797,11.218,0,
2.061857,47.716954,-12.22125,5,1.179,0.101,22.688,21.185,15.337,16.657,15.658,0,
0.702965,36.651552,-7.705413,7,0.434,0.115,22.347,16.664,12.429,12.861,12.547,0,
1.121526,46.134328,-11.009398,6,1.393,0.044,23.345,18.462,7.361,8.957,7.836,0,
1.489506,47.82092,-12.098964,5,0.388,0.089,22.527,17.932,14.281,14.536,14.302,0,
1.321637,45.090104,-18.028671,7,1.249,0.204,22.3,20.627,14.613,15.986,15.022,0,
0.521145,47.796726,-12.054775,9,0.578,0.071,23.021,15.745,11.128,11.606,11.232,0,
0.799439,45.978702,-10.998142,8,0.499,0.021,22.449,16.628,12.407,12.888,12.551,0,
1.875485,36.63188,-7.556253,8,0.573,0.091,21.901,15.651,10.649,11.148,10.75,0,
0.182014,43.095842,-6.446764,15,0.536,0.04,22.1,16.166,12.503,12.454,12.078,0,
1.320401,36.622982,-7.487193,7,0.519,0.071,22.607,15.859,11.059,11.57,11.197,0,
0.31087,45.296368,-17.894853,6,0.518,0.053,19.459,14.39,10.159,10.557,10.212,1,E                             
1.247573,45.171938,-17.765693,8,1.032,0.091,23.338,22.527,14.646,15.756,14.949,1,RS                            
0.920536,44.714364,-17.89957,6,0.552,0.053,24.074,16.756,12.416,12.877,12.516,0,
0.508065,45.903235,-10.839204,8,0.541,0.036,23.267,17.37,13.038,13.486,13.15,0,
0.501234,36.6748,-7.32864,5,0.51,0.077,21.107,14.769,10.474,10.928,10.576,0,
0.983542,51.972434,-7.846398,5,0.413,0.024,20.049,15.446,11.657,11.958,11.715,0,
0.11789,51.281799,-10.13554,5,0.546,0.034,22.434,15.99,11.668,12.178,11.809,0,
1.007595,42.740079,-10.320843,6,0.465,0.035,19.896,14.816,10.786,11.119,10.834,0,
1.142488,42.768711,-10.253703,6,0.481,0.195,21.398,14.672,9.483,10.063,9.574,0,
0.861821,46.107817,-10.753008,8,0.44,0.042,19.231,13.966,10.051,10.426,10.162,0,
0.888991,46.071205,-10.650881,7,0.618,0.039,23.834,17.673,12.89,13.453,13.037,0,
1.792626,45.308266,-10.995076,8,0.379,0.252,19.882,16.591,13.373,13.61,13.407,1,RRC                           
0.770269,45.020579,-7.04862,6,0.521,0.029,23.05,17.735,13.535,13.942,13.608,0,
1.645622,45.321852,-10.848557,8,0.706,0.037,23.9,17.029,11.107,11.761,11.273,0,
1.254099,51.635781,-8.021196,5,0.591,0.022,22.808,17.094,11.8,12.313,11.914,0,
0.51324,45.287038,-17.631342,8,0.106,0.027,16.255,15.144,13.255,12.983,13.089,0,
0.670596,51.671252,-7.949942,5,0.497,0.038,22.273,16.902,12.884,13.318,12.998,0,
1.174299,44.996175,-7.030643,5,0.152,0.043,17.786,16.275,13.793,13.632,13.688,0,
1.785086,51.531645,-7.932306,6,0.45,0.04,19.568,14.114,10.233,10.61,10.328,0,
1.523221,45.110696,-10.899739,7,1.16,0.083,22.437,20.907,14.764,16.098,15.193,0,
0.468514,45.217695,-17.424478,6,0.622,0.064,22.701,16.07,10.7,11.256,10.828,1,DSCT|GDOR|SXPHE               
0.704761,45.262207,-6.918455,9,0.554,0.032,22.354,16.574,12.12,12.587,12.216,0,
0.864128,45.286909,-6.894571,9,0.646,0.032,22.591,16.158,10.756,11.362,10.904,0,
2.640437,45.1554,-10.811498,5,1.075,0.041,23.054,20.71,14.553,15.85,14.993,0,
0.653719,45.063191,-10.804982,6,0.781,0.058,18.963,18.279,14.798,15.872,15.186,0,
0.963749,51.838266,-7.834761,5,0.5,0.031,22.573,15.933,11.697,12.134,11.785,0,
0.910769,45.089039,-6.852869,5,0.731,0.039,23.672,20.824,15.099,15.802,15.284,0,
0.772979,51.604751,-9.73803,5,0.689,0.031,21.65,17.193,12.091,12.746,12.292,0,
0.955895,44.877865,-17.546507,5,0.475,0.079,22.188,16.979,13.907,14.269,13.969,0,
1.220373,45.286525,-10.673751,8,0.687,0.036,22.928,16.57,10.82,11.453,10.972,0,
0.274266,44.41816,-17.571669,5,0.555,0.05,22.872,16.471,12.277,12.76,12.39,0,
0.590457,44.408417,-17.558922,5,0.57,0.093,23.616,19.242,14.948,15.453,15.055,0,
0.457622,44.349156,-17.54698,5,0.373,0.057,21.298,17.354,14.199,14.387,14.205,1,DSCT|GDOR|SXPHE               
1.950855,51.578232,-7.659825,5,0.955,0.152,22.846,23.344,15.387,16.708,15.762,0,
0.952609,45.259854,-6.741768,9,0.5,0.031,20.838,15.442,11.152,11.558,11.255,0,
0.528689,44.982248,-17.552798,5,0.495,0.08,21.932,16.282,12.073,12.402,12.118,0,
0.821986,44.968302,-17.500059,5,0.703,0.087,21.914,16.4,10.517,11.129,10.633,1,ROT                           
0.475202,52.028601,-7.600459,5,0.515,0.032,22.472,15.833,11.362,11.794,11.43,0,
1.459328,44.870466,-17.413142,5,0.596,0.073,22.489,15.151,10.061,10.53,10.111,0,
0.192875,45.811006,-10.437955,8,0.427,0.05,19.547,15.243,11.68,11.953,11.72,0,
